listing_id,id,date,reviewer_id,reviewer_name,comments,rev_len,n_words,lang,sent_label,sent_score
15038469,896386766110272292,2023-05-21,10828891,Phil,i was in brooklyn for a music and dance festival and to see friends so i spent little time at the bnb it was clean and quiet well located and the features were accurately described hosts were friendly and made extra effort to make the stay easy its a small place typical of brooklyn and perfect for my needs,307,59,en,POSITIVE,0.9987927675247192
702151942322613794,869553879334409684,2023-04-14,138258500,Tj,tori was extremely responsive every time we needed her the warm weather brought out some ants that wanted to be inside and tori had an exterminator onsite within a few hours it was everything we needed and right by the subway to get all around the city,252,47,en,POSITIVE,0.9970813393592834
791250597874813492,925407374935812966,2023-06-30,165843151,Kimberly,host was very responsive accommodating and easy to work with property was impeccable and in a safe neighborhood it worked perfectly for our extended family and we hope to use it again in the future when we have relatives in town,228,41,en,POSITIVE,0.9997957348823548
52075359,912365633154736651,2023-06-12,337050564,Oladapo,i had a great stay and the host was nice knew where everything was and did not have any problems,96,20,en,POSITIVE,0.9997150301933287
802408047891912894,936984957301100668,2023-07-16,172793750,Daisy,mark and his house are both amazing the rooms are big and well equipped it was a wonderful experience for me and my bestie definitely wanna live there again,156,29,en,POSITIVE,0.9998756647109984
43278897,859466646952145341,2023-03-31,175858031,Sydney,felixs place was clean and comfortable plus a very easy walk to the subway for everything i needed to get done,110,21,en,POSITIVE,0.999526023864746
12344456,835493787393532946,2023-02-26,270768036,Kamrin,my wife and i stayed for a night and it was just as advertised great night awesome spot to lay your head after i busy night in the city,135,29,en,POSITIVE,0.999717652797699
7654931,941341900122604312,2023-07-22,403117675,Peter,brady was a very understanding and a reasonable guy,51,9,en,POSITIVE,0.9995909333229064
764766608238216047,913850138025116264,2023-06-14,275488190,Itai,my friend and i spent two nights at abby and juenis place and it was a great experience they are both super friendly accommodating and helpful and the room was comfortable and cozy,180,33,en,POSITIVE,0.9998699426651
710165384487980305,870981241655408928,2023-04-16,428401983,Maiya,will most definitely book this place again the host was very friendly and responsive this place is nice and neat ,113,21,en,POSITIVE,0.9998366832733154
649493072234819209,1017384634551504325,2023-11-04,237844488,Timothy,chunhsiens energy was peaceful and he was extremely pleasant and a very gracious host,85,14,en,POSITIVE,0.9998249411582948
693567361025762253,815275847693019708,2023-01-29,110970434,Russell,i booked lawrences place for my family to comfortably stay while visiting from out of town i live right down the street they loved the space and proximity to all the shops and restaurants on tompkins overall they were very happy and mentioned this will be their go to for future trips,284,52,en,POSITIVE,0.9997853636741638
628769873559199151,810162469810340103,2023-01-22,490642676,Polly,nice place really kind people ,30,6,en,POSITIVE,0.9998682737350464
20242938,904399914315067554,2023-06-01,178245654,Ranya,the room was great everything clean and as described lou was very responsive and gave us clear instructions the neighborhood is not great but the place is 3 minutes walk from the subway which is perfect you need about 4050minutes to get to the city center we didnt mind though the price was definitely worth the extra commute,325,58,en,POSITIVE,0.99821138381958
760385181815939549,1007281387577643423,2023-10-21,446271020,Cycely,lovely place just as pictured rochelles place was able to accommodate all five of us perfect setup and very very clean thank you for a great place to stay,154,29,en,POSITIVE,0.999873161315918
32284910,900774582676677503,2023-05-27,45327882,Eliana,everything went ok i was just surprised because i thought i was staying in someones house but i figured out that the second floor is kind of a big dorm with multiple guests circulating i didnt have access to the house even to get some water during the night i dont know not that it went bad but it wasnt also good it was ok very cold and distant kind of a hostel it can work well for some people,395,80,en,NEGATIVE,0.9723888635635376
39072592,840664993854680606,2023-03-05,64237372,Devin & Becca,perfect home base for visiting brooklyn close to amazing coffee shops bakeries bars and restaurants plus the subway to manhattan is right there would stay again for sure,169,28,en,POSITIVE,0.9997009038925172
13877683,872489734946668781,2023-04-18,7121783,Mateusz,great place with a really good vibe fully equipped just next to the subway and with great hosts we had a wonderful stay there,125,24,en,POSITIVE,0.9998829364776612
52223600,805067758926550812,2023-01-15,164237625,Ivano,first nyoh is a great host nice friendly and flexible i talked to him only via chat but he was responsive and accurate the place is easy to find and easy to get in the room is small and generally clean even if not really wellmaintained a friend of mine was in a close building and her place was wellkept with beautiful decorations clean and cheaper brunfortunately the bathroom to be honest is awful it was dirt and cold and it needs to be renewed i did not dare to get into the shower and i needed one after an entire day through nyc during the night i had to keep a small heater on to avoid freezing for a couple of hours it was noisy i just slept and went away so i dont know much more than this,698,140,en,NEUTRAL,0.602850079536438
646234869189160847,863052545503305099,2023-04-05,93593926,Frank,its a nice studio in a great location and is exactly as described however the checkin and lack of communication prior to checkin completely took away any positive thoughts i have about the apartment brstarting when we booked mario immediately messaged said that he wasnt sure he was going to be able to host and might need to cancel but then nothing for 6 weeks it was a little odd but hey people are busy i get itbrbut when it came to checkin there was no key to be found where mario said it would be he did call me promptly and said it must have been stolen from outside the apartment he couldnt offer any immediate help leaving us stranded on the street with our luggage and somewhere we needed to be he eventually had a friend uber deliver the key hours later but the stress of missing plans we had and having to store our bags at a random hotel was overwhelming brto his credit mario was very apologetic but would recommend somewhere more reliable to stay in nyc,967,181,en,NEGATIVE,0.9912147521972656
587842332142199671,915282634529603203,2023-06-16,513504803,Krishnan,very clean close to the train station good kitchen and bathrooms we are very thankful to uri for allowing us to keep our luggage earlier than the checkin time,158,29,en,POSITIVE,0.998712420463562
51585959,937022353045909227,2023-07-16,221926791,Abigail,great hosts quick easy drive to staten island ferry would definitely stay again,79,13,en,POSITIVE,0.9990659356117249
599992429950840153,1058042659821409979,2023-12-30,314732510,Ignacio,great location walking distance to most tourist attractions the check in at sonders is always so easy the staff is super friendly and helped us saving our bags the room is very clean and the bed is very comfortable,214,39,en,POSITIVE,0.9997889399528505
780006096308383874,823283950445740224,2023-02-09,341051881,Eshita,much more spacious then expected great place will definitely book again,71,11,en,POSITIVE,0.9988963603973388
780006096308383874,819656871302482808,2023-02-04,323884577,Marc,a good place to rest if you spend your day visiting ny,54,12,en,POSITIVE,0.9997192025184632
15678385,973205793341105444,2023-09-04,373822028,Nailah,i could literally walk from the park way on labor day very convenient location near everything in distance of walking ,118,21,en,NEGATIVE,0.958330512046814
752124066836971423,982587883606416234,2023-09-17,291218254,Shafayat,fantastic location so glad we stayed here just for the location alone it was near everything and very close to a subway station,127,23,en,POSITIVE,0.9981618523597716
6601284,983342393987483035,2023-09-18,489894762,Debbi,a great airbnb marc was responsive welcoming place was super clean and location is surrounded by our favorite restaurants and 2 blocks from our children finally marcs dog norma jean was a cutie a perfect stay,208,36,en,POSITIVE,0.9996351003646852
848081973688682867,885584273933208359,2023-05-06,121403443,Quintaya,great stay and felt right at home definitely coming back ,57,11,en,POSITIVE,0.999864101409912
27019732,946374969302387864,2023-07-29,526535570,Lydia,our stay at artemis was the perfect end to a cross country road trip i couldnt imagine a more perfect set up visiting the city with dogs we appreciated this brooklyn oasis you will too,184,35,en,POSITIVE,0.9995813965797424
24626621,807279766533091397,2023-01-18,452291025,Jim,a wonderful stay mateo was quick to respond with helpful communications the room was very comfortable clean and an easy walk to the metro great hospitality,155,26,en,POSITIVE,0.9998630285263062
858697692672545141,1035560302440112935,2023-11-29,521114513,Chia-Hsiang,a decent place to look for the bathroom and toilets are smaller than expected but are clean,91,17,en,POSITIVE,0.9919885993003844
8816022,936925206465462622,2023-07-16,347602795,Kathyna,dolphy was an excellent host she was very responsive and kind her home looked even more nicer in person i was surprised at how spacious it was comfortably held my group of people and there was parking included which was a definite plus even though i ended up not having to use it overall a great stay,300,57,en,POSITIVE,0.9996702671051024
865230549026339190,947155624217520302,2023-07-30,238594693,Sebastian,a good place to spend the night,31,7,en,POSITIVE,0.9998573064804076
840879766976439482,968175047530340142,2023-08-28,286613354,Eckhard,elizabeth is a very nice person as a host she is flexible and kind the apartment was convenient and tidy i would choose it again,128,25,en,POSITIVE,0.9996277093887328
777662577507681372,952918690228097868,2023-08-07,125041380,Tamim,i appreciate the opportunity to stay in brooklyn while the location was noisy and somewhat inconvenient i still found value in the experience the accommodation itself was comfortable and provided the essentials for a pleasant stay despite the noise i managed to enjoy the surrounding areas thank you for the chance to experience a different side of brooklyn,357,58,en,POSITIVE,0.9997419714927672
12433302,870975775942679256,2023-04-16,39847365,Rebecca,beautiful brownstone apartment for the true nyc experience the apartment was lovely and looked just like the pictures it was a convenient place to stay to get all over brooklyn marni was a welcoming and wonderful host,217,37,en,POSITIVE,0.9998449087142944
51578313,804352910756232480,2023-01-14,490764941,Robin,my experience with harold was great from beginning to end great communication lovely place to stay and a great deal,115,20,en,POSITIVE,0.9998132586479188
33010488,1029113012231700665,2023-11-20,43397660,Tait,cant say enough great things about this place right from the start the communication with helen and richard was fast and super helpful we dont use airbnb very much but they made us feel very secure in our booking choice as for the apartment so peaceful inside yet everything you need is right outside location is fantastic easy to find close to central park and subway stops just fantastic we hope to be back again brthanks from tait linda,439,79,en,POSITIVE,0.9994344115257264
723326004107290023,889867706519063027,2023-05-12,212093022,Karen,what a great place we couldnt believe we were actually in the city unbelievable walk abilitybrwe clocked 25 miles in 4 days how great it was to get out of the theater and walk home we also had beautifully sunny days,215,41,en,POSITIVE,0.9996798038482666
991297220927356270,1044250957911193705,2023-12-11,8856476,Kristie,i loved staying at miras place the apartment is tastefully decorated spotless and had all the amenities i needed the location is great being only an 8 min walk to grand central station and had lots of close by convenience stores and restaurants i will definitely stay at miras place again,288,51,en,POSITIVE,0.998766303062439
831063643941032636,840621491912913302,2023-03-05,137550371,Iris,it was a nice place to stay the place smelled so good and clean the beds were comfy and the neighborhood was very quiet overall tarnjot was a great host he responded quickly and was very nice,191,37,en,POSITIVE,0.999758780002594
671658213452240171,918873244947086819,2023-06-21,64729735,Kylie,probably the best airbnb we have ever stayed in and this is whybr it was a home full of life and energy br loved the minimal but gorgeous styling exposed brick and wood interiorbr it reflected where we were in super cool brooklyn with friendly neighbours and no sign of touristsbr we had the whole house to ourselves all 3 levelsbr 5 minutes walk to the subway blue line and excellent grocery store opposite subway stationbr clean and tidy with cooking utensils and pots in excellent conditionbr beautiful bedding and towelsbr safe area we had to park our van on the streetbr games and an extra tv upstairsbrwhile our stay was a splurge it was definitely worth it we loved it,675,121,en,POSITIVE,0.998688280582428
47243424,835581418814013463,2023-02-26,235808849,Zaheer,great place to stay elegant,27,5,en,POSITIVE,0.9998728036880492
33820675,1058751673268352199,2023-12-31,536643174,George,many stores short walk to the e express train also lirr to pennn station,72,14,en,NEGATIVE,0.9704402685165404
612888390919914838,799357009231585494,2023-01-07,14089488,Jesse,loved it i stayed here temporarily while my apartment was being repaired from a burst pipe felt right at home i was also easily able to extend my stay after my apartment repairs were delayed very clean and alex was always available and easy to communicate with highly recommend,277,49,en,POSITIVE,0.9997866749763488
36267546,1001524964605554149,2023-10-13,481773599,Omar,jeannie was a very kind and accommodating host,46,8,en,POSITIVE,0.9997783303260804
18877417,962313900674822408,2023-08-20,182181589,Alexander,clean place everything worked as described we stayed here to be close to family and didnt spend too much time at the actual location,132,24,en,NEUTRAL,0.9317601919174194
976134439875101380,1039887065751138148,2023-12-05,30862394,Danielle,perfect little place would come back,36,6,en,POSITIVE,0.999573290348053
52731419,855841194048142038,2023-03-26,71389420,Ellen,the box house hotel was great excellent location very walkable for around the greenpoint area room was clean,108,18,en,POSITIVE,0.9992541670799256
3344237,972513336336215344,2023-09-03,40663170,Deborah,perfect location for a short stay in manhattan everything was as described the bed was super comfortable the apartment was very clean and feels like a home thats loved and cared for,181,32,en,POSITIVE,0.9995929598808287
9325979,875393473705256296,2023-04-22,118291391,Aaron,mo was a fantastic host she was proactive let me in and gave a tour provided lots of resources and tips and was helpful about checking in via text to make sure i was doing well brthe place is super cute and has lots of nice amenities cloud like bed killer music selection nice tall shower and fun decorations its also very walkable brit can get a little noisy with the train and bridge but closed windows do a respectable job dampening there was also a white noise machine and earplugs provided if youre the lightest sleeper you might struggle brthanks for the great spot,571,105,en,POSITIVE,0.9792591333389282
35384123,921788148664871622,2023-06-25,10678350,Ken,had an amazing stay unfortunately only one night but would definitely come back when im in the city brolga was always super responsive and made me feel so welcome from the start actually got my own little place with own bathroom which im grateful for crisp linnen super soft towels snacks and fridge with cold water everything i needed and more also super wel located at walking distance from jfk thanks olga,408,72,en,POSITIVE,0.9990915060043336
40092387,795012586531283235,2023-01-01,367330872,Djounia,very decent place to stay i loved the room and the warm welcome michelle was very reliable,90,17,en,POSITIVE,0.9998798370361328
45752036,943566528356062408,2023-07-25,30547841,Antoine,we had a wonderful stay at 138 bowery the studio was confortable the kitchen very convenient and the rooftop is absolutely incrediblebrthere are several metro lines near so anywhere in new york is 20 min awaybri definitely recommend this address,245,40,en,POSITIVE,0.9988086223602296
39058690,871746584942415782,2023-04-17,397759463,Shauntel,very nice and accommodating,27,4,en,POSITIVE,0.999863862991333
40264373,839932965436860186,2023-03-04,263308161,Jahnavi,thank you so much for the wonderful stay and accommodation i greatly appreciate your kindness and i felt right at home once i arrived ampere was the best and showed me around the house and gave local recommendations he is the most responsive and helpful host and i genuinely enjoyed my stay here best place to stay while visiting and nicesafe location the amenities and room are spacious and accurate to the listing and it was very clean,437,78,en,POSITIVE,0.9998511075973512
878489096899268968,914537705035697946,2023-06-15,357808877,Steffi,great location in one of the best neighbourhoods in nyc ive been in and out of the city for many years and the location is unbeatable close to everything youd needbrthe building was quaint and had a lift so you dont have to walk up 6 flights of stairs brthe studio itself was as pictured with a very comfy bed it was clean enough to be tolerable but you could clearly see sizeable dust bunnies in the corners,408,78,en,POSITIVE,0.9754558205604552
23768711,953681304936081466,2023-08-08,354155513,Julia,tonys place was just as described and very comfortable walkable distance to lots of restaurants the ac was so refreshing the place was spotless enjoyed every moment of our stay,176,30,en,POSITIVE,0.9997971653938292
563268292006599316,821045866866286375,2023-02-06,373090816,Jordan,great stay,10,2,en,POSITIVE,0.9998708963394164
630962489899690048,795716355559350392,2023-01-02,102416426,Rubhaan,a very affordable place to stay with a very welcoming host if you are looking to stay at a place to sleep and somewhere that is affordable and not right in the heart of downtown then would highly recommend the closest subway station to the property is gates avenue on the j line which travels to downtown or further into the queens broverall would highly recommend this place for someone who plans to stay in nyc for a period of two weeks,438,82,en,POSITIVE,0.9973015189170836
687654908406137989,1026880445000241950,2023-11-17,57157316,Michaela,thank you for amazing time acommodation was nice and cozy comfortable bed we love that bathroom weve spent really nice time in new york city centrum is about 50 minutes far away araceliss answeres were fast and helpful,218,38,en,POSITIVE,0.9988621473312378
47773433,903661802788504642,2023-05-31,253936101,Camelie,i had a great time at your house mr mikhail thank you ms yana for all your help the house was beautiful and very clean i recommend your place to anyone who like to visit brooklyn nice neighborhood,196,38,en,POSITIVE,0.999847173690796
43831018,978238823388183966,2023-09-11,496829661,Anne,igor is a very good host the place was beautiful impeccable and well appointed it looks exactly true to the photos he posted which is not always the casebrthe location was ideal great lively neighborhood yet quiet street close to a lot of shops and to the beautiful parkbrso much going for it we highly recommend it,315,57,en,POSITIVE,0.9997653365135192
644996126447510028,866677378944097450,2023-04-10,172288834,Zaynah,a great place and location we had to wait a few mins at check in for the key but the host was responsive super helpful super easy locks and amazing food and places all right outside your door step i would definitely stay again,226,44,en,POSITIVE,0.9994961023330688
741304412879165092,972437720205364443,2023-09-03,432063636,Patrice,this was a great location quiet neighborhood with the bus stop located right across the street from where we were staying we had no problem find a parking spot as there was plenty of street parking the place was just as it was described on the website nicely decorated with a well stocked kitchen and bathroom my husband and i had a fantastic time in nyc and would definitely book this place again,397,73,en,POSITIVE,0.9997091889381408
2485774,923886117872131646,2023-06-28,111191890,Lana,this was a perfect spot for us right around the corner from our daughters mom place and walkable to so many cool shops restaurants cafes and just a block or so from subway access israel is prompt on responses and the space feels like its your own,246,47,en,POSITIVE,0.998251974582672
27468927,844259895292324400,2023-03-10,75809132,Frances,had a wonderful stay with vanessa she was incredibly helpful and kind clear instructions great room that was just like the pictures and very clean would totally stay again,171,29,en,POSITIVE,0.999765694141388
737536232375970112,926156393653806554,2023-07-01,402915911,Peter,great place for an extended stay easy parking and plenty of space comfortable and allows for privacy with a separate entrance large bathroom and a nice sized kitchen overall i enjoyed my stay and dane made the entire check in process easy,238,42,en,POSITIVE,0.9997524619102478
713696585074780233,942799831349398222,2023-07-24,109218748,Ellen,its a nice place located in a quiet neighborhood spencer responds quickly and gives clear guides highly recommend,113,18,en,POSITIVE,0.9997921586036682
4766284,1002939450350792840,2023-10-15,54734616,Irene,the apartment and room where big clean bed and towels provided the overall maintainance of the apartment is low 510 needs a little bit more of cleaness and lightbrthe area was ok 20mins direct line from gran central but at night a little bit scary because of the sorroundingsbrangie was super helpful and friendly thoughbrthe overall stay was good but it was a little bit overpriced for what you getbrthank you so much for everything,433,75,en,NEGATIVE,0.9836339950561525
8816465,916736342179524811,2023-06-18,495005394,Fabian,i stayed at the apartment the last 3 months and can totally recommend the airbnb the apartment looks exactly like the pictures the apartment was full of natural light and very clean bev was there for me since day 1 helped me with every question i had and also provided me with great informations about the neighberhood and recommendations for restaurants and stores in the area even provided me with some essential groceries when i arrived which was very nice the location of the apartment is also very convinent 3 minutes to the laundry 10 minutes to the next subway station the only minor negative point for me was the water regulation in the shower which wasnt very good this should be fixed soon tho all in all was it a great stay beautiful and safe neighberhood and i can gurantee you you wont find a host which will care more for you than bev,848,155,en,POSITIVE,0.9445903301239014
5715049,800704740096169398,2023-01-09,130603127,Paula,easy peasy and love the locationvery close to prospect park shops and restaurants,81,13,en,POSITIVE,0.9991909861564636
22387499,1006592615102497054,2023-10-20,414201151,Arlene,loved staying here felt right at home location was very close to many subway stations,85,15,en,POSITIVE,0.9974675178527832
9806634,813093862254056413,2023-01-26,40720347,Sonia,i had a lovely stay at haffros and was able to recover an important item i left behind i would rebook at his place with out any hesitation,138,28,en,POSITIVE,0.9989018440246582
32287174,943556241379877026,2023-07-25,521944866,Anthony,ninja sungs place was perfect for our family me my wife 12 year old son and 1 year old daughter the location was great for us out of the hustle and bustle of manhattan but so easy to get the subway over there were plenty of local amenities that had everything we needed the hosts were great super friendly and really helpful but also just left us to it as we had everything we needed overall a great space in a great location for a family to explore nyc,453,89,en,POSITIVE,0.9955509901046752
30795672,891344897047527473,2023-05-14,154587758,Panos,comfy room is an excellent option for solo travellers and friends looking for a comfortable affordable stay in new york darkens very discreet throuout my stay,158,26,en,POSITIVE,0.9954162836074828
619496242599733097,796382797445832469,2023-01-03,342449108,Kaiko,that was great stay thank you so much,37,8,en,POSITIVE,0.9998670816421508
963046100751973782,1055135494672496158,2023-12-26,539361897,Stella,was lovely ,11,3,en,POSITIVE,0.9998703002929688
605300020193610016,933348044243998809,2023-07-11,441222446,Magdalena,it was a great stay for me and my family nicely equipped kitchen and laundromat breasy tube access and 7 line is perfect for sightseeing the city quiet neighborhood brwere coming back soon ,189,34,en,POSITIVE,0.9993999004364014
46213647,881142372878951989,2023-04-30,361009178,Alena,great location,14,2,en,POSITIVE,0.9998713731765748
50288808,800046445415845250,2023-01-08,353790144,Jessica,super cute apartment bed was so comfortable neighborhood was pretty quiet and it was a quick walk to the train would stay again,127,23,en,POSITIVE,0.9785912036895752
4455301,815950233068357152,2023-01-30,93829098,Natalia,we loved jans place the room is very charming with personal touches perfect for a solo or couple traveling this area is one of our favorites in brooklyn lined with beautiful brownstones also close to trains for easy commuting to manhattan or other parts of brooklyn brjan was extremely responsive and flexible on checkout which we appreciated and yes as other reviews stated the babka is incredible we finished the loaf by the end of our trip will book again,458,80,en,POSITIVE,0.999853014945984
470330,842797294979567017,2023-03-08,356649274,Heidi,i found this space to be a great deal for the price had a work trip and needed to store a good amount of things and host a few peoplewas great for that good location and very cool urban artist interior,201,41,en,POSITIVE,0.999399185180664
30398938,836947703138011900,2023-02-28,213341250,Tse Hwee,the place was okay and pretty cozy but might be a little small if you have 4 people and youre using kitchen island to eat the beds were arranged such that 1 was right beside the heater so bed frame was pretty warm like mentioned in the listing you are unable to change the temperature of the room the toilet is not very sound proof and the toilet paper was 1 ply something good is that they provided kitchen towels,414,80,en,NEGATIVE,0.9893942475318908
691676460109271194,844295091124664044,2023-03-10,265276741,Yelena,a decent stay near china town perfectly located near the subway the street is a bit busy but the room was clean and we felt safe best part is working elevators one does not need to hall suitcases up the stairs worth the ,220,44,en,POSITIVE,0.9939395189285278
685666561879713046,842733057841426019,2023-03-08,497874575,Engelbert,great place to stay definitely will stay there again,52,9,en,POSITIVE,0.9998304843902588
30662063,960172937013580733,2023-08-17,31382764,Ian,margaret is the most thoughtful host ive had on airbnb everything i expected and everything i needed was there it was peaceful comfortable close to all i needed including the park and subway and everything was in excellent working order,236,40,en,POSITIVE,0.9996167421340942
53002380,836243007983500824,2023-02-27,981005,Feifei,a location so easy to walk or take transit to all my destinations the loft was cozy and traps heat bed was very firm and pillows on the flatter side but the apartment was well stocked for an otherwise comfortable 1 week stay katherine was responsive and friendly when we had questions,284,52,en,POSITIVE,0.9988548755645752
15576821,910223578419716769,2023-06-09,518098132,Michael,barry is friendly and welcoming he made sure checkin was easy by giving precise instructions ill definitely recommend his apartment for anyone within nyc thanks barry for hosting me,181,29,en,POSITIVE,0.9997474551200868
702131564723235352,913829188242033768,2023-06-14,2020661,Bronwyn,we had a fantastic stay great location to stay in close to supermarkets train and restaurants,93,16,en,POSITIVE,0.9997310042381288
51619634,925414202032279298,2023-06-30,44791773,Molly,great location and super affordable will be back,48,8,en,POSITIVE,0.9996981620788574
613798700673277733,794984576235051164,2023-01-01,191359161,Ismail,great stay and jeremy is an amazing host very responsive and always courteous,77,13,en,POSITIVE,0.9998835325241088
51619634,1046412216658169674,2023-12-14,7427243,Robert,pretty sure i saw taylor swift,30,6,en,POSITIVE,0.9993293285369872
498052,1018239453559868476,2023-11-05,97141185,Madeline,rechina was a great host her home is beautiful and so conveniently located in the heart of williamsburg close to the water and the subway she was so friendly and helpful and i would highly recommend staying at her place,219,40,en,POSITIVE,0.9995431900024414
16983203,951460934866637346,2023-08-05,358201788,Hunter,harry was very accommodating and provided me a good stay for the summer,71,13,en,POSITIVE,0.9997658133506776
1465446,1034831025832972501,2023-11-28,3865984,Alison,the location was perfect for everything we wanted to do,55,10,en,POSITIVE,0.9998356103897096
928358388994326377,1005114710372862209,2023-10-18,369418125,Jonathan,me and my partner stayed for 9 days the stay was wonderful close to a metro station and amazing overall,103,20,en,POSITIVE,0.99988055229187
52809285,902922811352051259,2023-05-30,173523912,Cristian,juans place was great to stay at and very central location to explore new york,78,15,en,POSITIVE,0.9997937083244324
19623614,876061143570249725,2023-04-23,81962321,Darius,great place to stay this was my 2nd time stay wouldnt mind staying again,72,14,en,POSITIVE,0.9973714351654052
624564459912553577,835530803027219208,2023-02-26,131512649,Rosa,perfect location perfect boho urban decor very clean and neat but also cozy and comfy lots of wonderful recommendations from ashley took us minutes to get to the train station but there was plenty to keep us busy with in a ten minute radius from the house ashley responded to any questions with in minutes and was very accommodating i highly recommend this stay,361,64,en,POSITIVE,0.9997261166572572
861584964614132041,887953386570660774,2023-05-09,512105539,Marcine,sherwin is a nice person let me check in earlier than my original time the house looked just like the description had a fresh smell when i walked in very cozy,158,31,en,POSITIVE,0.998038113117218
47316506,902137113945463499,2023-05-29,464752060,Manoj Kumar Reddy,great placehighly recommended,29,3,en,POSITIVE,0.9997171759605408
51772649,1039233288078997941,2023-12-04,36530752,Melissa,great location very clean and just what we needed for my daughters and myself for a girls weekend getaway he was always very quick to respond would stay here again,163,30,en,POSITIVE,0.9993434548377992
51040232,1022587130700535259,2023-11-11,518679715,Hanna,jessica was super helpful and communicative and her place was super close to a subway station,93,16,en,POSITIVE,0.9903175830841064
683523642121128796,894170258305534949,2023-05-18,499386039,Mary,this was my first visit to this listing after a several year hiatus of visiting bay ridge during the covid pandemic the apartment looks exactly like its listing photos quite charming clean and tidy it was a pleasant oasis to return to after a tourist day in manhattan and quiet at night i felt safe walking home from my daughters after dark as there was always a lively mix at the restaurant with outdoor dining right down the block i very much look forward to a return visitbrmary,481,88,en,POSITIVE,0.999202311038971
550923487986078016,957277713436591176,2023-08-13,25411170,Stephanie,we had a wonderful stay i would recommend over and over again it is such a beautiful studio great deal parking short walk to ferry stocked with everything you need i was sooooo impressed i will book again,204,38,en,POSITIVE,0.9996635913848876
14961122,979740570817224732,2023-09-13,101260709,Amelia,we absolutely loved our stay here the photos just dont do the place justice was a great space to relax in after a long day site seeing would 100 stay here again in our next visit to new york,190,39,en,POSITIVE,0.9969236254692078
44249049,892049437947774702,2023-05-15,264832581,Fiona,great place thanks for the stay daniel,38,7,en,POSITIVE,0.9998568296432496
843260927484263191,1041370600762637503,2023-12-07,299482919,Andre,great host we had an issue at 330 am and he was able to help us out amazing value for what you pay,98,23,en,POSITIVE,0.999858260154724
786153051297683129,912336997145634835,2023-06-12,269486532,Keith,alicia was a very considerate host she was responsive and allowed us to check in early she was there in person to greet us at check in and help us check out for our early flight the next morning incredible location walkable to yankee stadium highly recommend,258,47,en,POSITIVE,0.9997591376304626
796552836624415606,985583078357072798,2023-09-21,76716811,Penda,veronica is a very good host the room matches the photos and is comfortable and well equipped brthe flat has everything you need for a short or long stay brveronica was very available and respectful we loved talking to her and she recommended good restaurants astoria is a nice and safe neighborhood with lots of good restaurants and only a few minutes from manhattan we had a great stay with her and we recommend her flat,422,76,en,POSITIVE,0.9996886253356934
642204005625892887,914499628655953504,2023-06-15,49251610,Drew,sergo is a great host and the place accommodated our family of four well a couple blocks from the 125th st stop for the 3 train made getting around easy,152,30,en,POSITIVE,0.9991052746772766
846426507440770607,894890243328100719,2023-05-19,44506844,S.K.,jameson was very responsive via messaging provided clear checkin instructions the host celso was friendly and he made the effort to welcome me the place itself was ample had all that you will need including ac there was a small portable heather which i did not use and also ironing boards and iron the room itself is very small and the picture does show it somehow,364,66,en,POSITIVE,0.9846039414405824
7205064,800761392794858336,2023-01-09,480039732,Daniel,had a very nice stay steves place cozy room that gives you a feeling of home straight when you walk in really enjoyed it when im back in nyc i will be hittin up steve for sure thanks for everything,197,40,en,POSITIVE,0.9998629093170166
29058736,840574508638529847,2023-03-05,147683355,Savannah,great,5,1,en,POSITIVE,0.9998630285263062
5862128,913111952726453976,2023-06-13,48809099,Roberto,nice clean apartment lisa is a very nice host recommended,57,10,en,POSITIVE,0.999743640422821
671053676457324655,1011614569279516607,2023-10-27,5448170,Jean,excellent and comfortable setup and very convenient location host was very thoughtful and helpful,97,14,en,POSITIVE,0.999806821346283
53132475,794941354263129877,2023-01-01,173524056,Lamprianidis,excellent place to stay,23,4,en,POSITIVE,0.9998693466186525
53268748,868898261097694728,2023-04-13,46098325,Ian,enjoyed our stay clean and cosy charn very responsive pleasant and sorted two issues quickly and without fuss she also kindly let us check out a bit later as we had evening flights people in the neighbourhood that we met were friendly conveniently close to a couple of good grocery stores and the train station for easy access to manhattan and jfk,347,62,en,POSITIVE,0.9996782541275024
641209854002197271,860842526995547116,2023-04-02,10242438,Cindy,what a wonderful apartment well designed spacious comfortable and clean the photos do not do it justice close to transportation michael and ivy were responsive and accommodating we had an excellent stay highly recommend,219,34,en,POSITIVE,0.99918395280838
19862234,883393309023747860,2023-05-03,250918621,Delia,lovely place as described great amenities and lots of corner shops nice little restaurant 2 mins from the flat with great food very easy to get downtown with 5 mins walk to the metro nice walk into central park beto was really responsive and proactive in giving us recommendations and help where needed thanks again,315,55,en,POSITIVE,0.9997988343238832
661713782277628102,906542641342981322,2023-06-04,49442374,Niambi,ama was truly an incredible host i traveled to brooklyn from puerto rico with my 4monthold baby and while on my layover my original airbnb host canceledbri was so nervous about my trip finding a new place last minute but ama came to the rescue she was kind responsive and thoughtful when we arrived our room was clean and she set up a baby bed for us to use i could have cried im so thankful to ama for being so understanding making this trip for comfortable for my family,472,90,en,POSITIVE,0.9994507431983948
